x,y,z,SaliencyScore,NormalizedScore
-0.6753,0.1043,0.3381,0.0,0.0
-0.569,0.205,0.5191,0.0,0.0
-0.1573,-0.205,0.4583,0.0,0.0
-0.0393,-0.005,-0.5531,0.0,0.0
-0.0422,0.205,0.0146,0.0,0.0
0.697,-0.1564,-0.1668,2.382346986976179,0.07857997806464752
-0.6306,0.205,0.5794,0.0,0.0
-0.6145,0.2129,0.7557,0.0,0.0
0.1982,-0.005,0.4971,0.0,0.0
-0.1354,-0.205,-0.2107,0.0,0.0
0.747,-0.005,-0.2395,0.43327822390174775,0.014291366251942713
0.2525,0.205,0.4961,0.0,0.0
0.1352,0.0392,-0.5489,0.0,0.0
-0.37,0.005,0.2188,0.0,0.0
0.3026,-0.005,-0.1863,0.7243066333760713,0.023890726109134775
-0.3723,0.205,0.3195,5.561188339294148,0.18343174193519662
-0.1911,-0.205,0.3407,0.0,0.0
-0.5085,0.205,0.6049,0.0,0.0
0.1232,0.205,0.5792,0.0,0.0
-0.0969,-0.005,-0.3913,0.0,0.0
-0.477,-0.1787,0.4385,0.0,0.0
0.0048,0.005,0.0036,0.0,0.0
-0.0306,0.005,0.5863,0.0,0.0
0.3041,0.205,-0.3521,0.0,0.0
-0.1512,0.1022,0.7421,0.0,0.0
-0.2496,-0.205,0.3324,0.0,0.0
-0.0579,0.205,0.567,0.0,0.0
0.3738,-0.1969,-0.0131,0.0,0.0
-0.7552,0.005,0.5064,0.0,0.0
0.1004,0.005,-0.4454,0.0,0.0
-0.0406,0.205,0.1228,0.0,0.0
0.2607,0.005,-0.388,0.0,0.0
-0.3118,0.205,0.3599,1.8727815642081114,0.061772334189713535
-0.664,0.215,0.3807,0.0,0.0
-0.779,0.1772,0.6763,0.0,0.0
-0.1808,-0.005,0.1947,0.0,0.0
0.1999,0.205,-0.3764,0.0,0.0
0.2155,-0.1557,-0.092,1.5901039206424186,0.052448418256311975
-0.0329,0.215,0.4281,0.5805384978743505,0.019148639000967672
0.6119,0.005,0.0989,0.2145893785005736,0.007078074162859141
-0.101,0.005,0.0031,0.0,0.0
0.1457,-0.1603,0.0091,0.5756798704366016,0.01898838071803501
0.3309,0.215,-0.5439,0.0,0.0
0.2564,0.005,0.6368,0.0,0.0
-0.3885,-0.005,0.482,0.0,0.0
-0.1083,-0.205,-0.2076,0.0,0.0
-0.0537,-0.1612,-0.6619,0.0,0.0
0.1008,-0.005,-0.3652,0.0,0.0
0.0447,0.005,0.6748,0.0,0.0
-0.0372,-0.005,-0.0754,0.0,0.0
0.2546,0.205,0.3628,0.0,0.0
-0.2183,0.215,0.6793,0.0,0.0
-0.5128,0.205,0.4973,0.0,0.0
-0.4974,0.215,0.6585,0.0,0.0
-0.0101,0.215,0.4201,0.0,0.0
-0.779,-0.0048,0.3726,0.0,0.0
-0.5673,0.005,0.5245,0.0,0.0
0.5794,-0.005,0.0457,1.3712632431338145,0.04523011809588675
-0.1697,0.0137,-0.1072,0.4291787570011472,0.014156148325718283
-0.5484,0.1393,0.3382,0.0,0.0
-0.118,-0.1151,-0.5688,0.0,0.0
